Id,SalePrice
116,178506.87182242342
127,113586.95889721124
1371,139534.7325441494
1014,162967.22941208037
1507,101955.42860294797
702,179851.23810360406
750,173713.5162364865
261,156830.59834426933
1559,63114.22321911645
577,232402.81006117293
2812,238062.6439867894
2080,172163.55014181265
1368,116837.5062056979
2376,110158.54255735746
659,81825.8265243629
1235,106247.28626850143
332,81041.84283239511
1917,131375.57817873743
2094,271824.0267827454
1460,278766.77928724873
1471,196063.85313383804
1509,119657.4721535322
1922,115913.31289975706
433,380971.9920243734
460,262328.4666076071
1116,262798.4478774882
1137,173904.82536946295
53,196148.64955963043
2354,273203.0460005506
1475,218861.77897422423
1761,496063.84292019776
842,138645.82773393614
2739,162462.25246117462
2509,197502.25526352215
1007,230286.207358071
2610,195693.75680848898
1952,75081.74018172268
2719,192672.89360967383
2921,93234.84218539658
1966,128476.96686469682
292,126545.54970234481
1204,223846.82368502475
1829,238183.65636628063
2419,222652.9291209717
391,177482.52582752227
798,141185.0311996293
481,209223.70523038332
193,196751.55021158617
555,124272.7660595387
899,74053.38734636188
2357,220405.53014617425
328,109729.74940843566
1356,105121.65005221136
1154,104886.62194408698
1730,197478.2717804109
2249,139834.52780500415
1119,282316.28877931123
2856,135127.69824074756
1394,152133.04249590856
2587,130520.50354476215
61,312241.59660861467
2661,216945.827314593
2711,135476.94867221045
1147,207840.59700954135
757,131416.7417866391
2623,99515.53299214563
2378,176341.14308375248
1413,150505.48021477868
1722,232846.3410032728
1112,241615.478933785
1623,198687.50895736844
1201,209638.6627533877
1513,91983.54955016903
957,249912.8295664076
1171,262496.78655472107
1145,231551.990725872
2726,214264.97592402005
703,175033.90331379848
760,58112.83610859397
1964,104445.54279878351
2512,210718.3069899775
159,159777.17045181722
1281,199013.43099192448
468,211221.70742165635
290,119031.9003266202
665,96843.99468799995
1463,280878.4343156965
1792,263994.4528710962
923,131978.7852216045
500,283633.62500371004
1408,126810.31602936808
331,53408.79379838554
170,114721.56028228824
2192,72753.79686278047
2571,321897.775168199
2314,183573.27880129602
2647,85163.31633808825
422,365168.1739733083
2457,290271.46502688725
1838,209563.4224045059
2805,278808.5770643939
1645,165469.25528012717
1711,313470.20124249824
2825,274448.5434340908
322,315728.39907012077
2103,266325.75452784507
342,127755.81737234455
600,94949.4371878294
488,213969.4586145779
1725,290557.0834409633
2246,250971.26014804037
2847,162435.19653462793
806,273799.88019487204
530,258484.4238400628
963,195794.19323562284
2678,61882.202094294014
171,62719.16291005211
2401,352987.2116548611
805,242351.38303300238
2259,238994.84734751668
1748,216384.0035342268
1361,164129.73607790435
1677,147644.0590342147
1406,153449.59479507327
2322,270079.9670362995
688,200869.53847313893
143,131587.78267258767
804,234342.75418455212
1214,173670.1875792538
2828,167278.6722329465
1999,204254.66284603009
2467,226250.88071649417
2665,198691.28669988236
1538,334702.87440539396
398,97544.84846596478
2822,128881.4791420704
2157,152718.84680508391
1856,149289.79495973105
1269,122657.4704885768
2570,119564.40259815252
2320,275649.59939101257
1517,139259.80911657063
2304,112414.16759183991
1312,87742.16480470065
2012,151798.05038753932
506,227508.03650712
2865,220548.95791296905
2367,133382.78199933295
554,119222.3532259675
238,120330.12458586751
1954,107860.75901821896
2488,195996.90358132508
2291,95903.3572926583
1969,109351.0491658746
2725,139813.92521654407
1482,147446.91694845178
2763,229105.22832316824
503,253524.265336851
1584,241867.95839088096
1531,158033.49616637558
2210,203200.817310318
459,288116.7713261511
556,132214.42768869468
1347,161943.49095032003
1290,82803.78506885981
1388,90153.48102506332
1571,165362.95625481184
2754,208682.2133179094
765,119810.3992008121
2494,106126.26382570702
2870,191543.75605960528
7,228170.6000553359
1114,239996.5249231652
2418,314329.60682822985
291,182087.1064240745
18,306457.69230982603
39,310404.8750505977
1001,248264.3496415991
2442,267438.45778909104
616,110505.92233133584
2680,64622.550228804466
1414,106333.02239221742
289,137009.91294811096
40,265055.6951648445
860,122934.50785861479
409,141784.9307502223
673,130141.10523666709
2427,195518.68565169012
2036,211570.91758720402
2564,155018.1049519485
642,179257.21071088326
1008,194820.8031642473
1908,181160.62847313483
2519,205961.2067501085
1369,87914.84423314582
2855,188014.99215197458
712,82651.4478674879
1943,79559.89674417733
1958,134322.06897680217
107,183128.61160941946
2295,173595.50285715086
704,104479.29901542736
676,123601.88722234766
259,207382.93956258276
93,298585.10750957683
106,263499.2956291187
2315,209755.97702681145
1050,98421.71518079436
1095,219257.9988357966
2709,121678.25341530761
758,169579.7920143701
1496,180382.6327085389
2370,147199.3065163378
2458,257260.77474703675
2733,122815.00435958325
161,300383.68752030504
726,168910.072082759
845,214662.11943616706
947,289398.246634808
2232,117408.77602393145
2563,164847.5557620254
2299,137444.49207580986
211,108558.93372085888
605,187323.0389556099
1478,231405.50987591094
2247,248589.30915866175
2274,171394.54137879948
2869,174822.26400641783
967,253545.453438372
2656,72745.15870598797
667,261642.2860342475
1042,132938.02948145603
2023,179426.19578705344
2447,349711.44755114627
2055,133482.006651268
2275,277885.6550434915
2204,164071.12296089984
1563,248996.28385335172
483,205597.80645745143
796,122789.45268615766
1526,157040.4298373767
2042,189891.37768079515
442,304827.95928981097
1693,328369.73813447787
1468,242204.56133211346
1430,179627.3396359292
2605,184752.7642035979
1529,194983.0274914928
335,114916.89559554204
1287,138269.28601075883
31,116327.63515953592
1785,250372.35634729604
82,192092.4128983043
2620,117018.09317930893
252,222775.24736186222
721,33982.51248881605
2165,188256.709542408
2316,196381.13781109208
775,115631.6923991082
1558,82903.38709516055
17,265574.426473088
1022,230136.34617067536
925,114826.32107762678
438,273290.38397649315
1270,144837.30632029718
1272,117680.95627215959
215,143885.23594685562
266,237201.38567307976
2402,270133.11789543845
1250,117175.45852442493
1984,97763.86176541576
1279,158219.28328937327
377,272091.1592642354
1252,159528.2879147228
2156,278121.47929635143
499,326733.85926126933
1374,132076.16638892295
2898,266722.4807696446
401,99577.56831009418
2721,176828.5797931779
2078,238580.80043564423
2589,116358.06541763397
1946,262415.6798856318
1334,125656.47443047969
2781,242475.5447585095
431,339738.6499674284
576,215536.92578793562
1474,233189.3985856952
2254,149325.7341347608
2155,291610.685188088
885,105491.7507844629
643,134644.2643552645
1944,112643.46281742433
480,225837.4570906196
2845,86457.93194099469
2387,315753.5543992963
2407,208994.88683859038
2527,180794.22209315852
2514,183973.21905173978
629,184076.4329514088
80,220519.1482070029
1876,118745.82356547599
1546,131257.94587395585
2518,157663.96577338257
2347,152454.08754477312
783,145502.28037946776
1322,43716.784524285
194,57638.042610156466
1770,289508.1777468553
2143,121082.39395798079
1229,212758.09958805505
511,272491.4860788026
46,210791.71254038776
1348,202895.23936315498
2465,224386.17420813127
387,251306.34903557377
873,213225.8880453679
1918,111457.48470511788
2764,265983.2239890223
2184,109669.563285109
934,164105.82464046322
1920,116104.35564501246
2631,172371.86083083728
1768,476403.7800540483
2040,90849.00501512142
1749,248053.91608308267
834,221000.45263944298
1457,249821.55156883097
79,128371.93938714534
2302,112914.28526473825
1817,117681.61029753473
2755,243679.86987755203
359,184239.79462379927
2059,113276.4248724255
2092,280605.13887144823
2516,245387.27788007644
150,112341.77025166724
1656,169597.3413528317
83,96487.32624475902
2411,187106.43393686053
795,68869.25695264642
2312,252672.8262489083
2917,75167.3292188939
1624,220065.80808198836
2215,318831.7737839386
1211,148392.60145435634
1485,147446.91694845178
1024,171696.1305818417
570,174414.67606858176
2874,147675.18300454866
700,166408.78524669318
2756,222705.75843584782
2022,191888.42360134504
583,232985.1448367763
2392,332650.51637245563
2424,205038.17299667525
212,103942.70638415066
736,116278.82986873935
1610,178378.12399016588
890,101675.34064272174
467,210817.19732093194
578,294921.6676353329
1747,197147.5072610824
1149,172958.19218361226
2758,224241.78368156927
857,102030.10575472575
2219,287840.65516731364
733,102536.35754447791
2909,135260.35648378276
1798,286325.20865010435
235,104690.61796842038
2366,146740.76624193636
1027,149541.37312311202
1195,122529.07492725772
1303,1485.4328169849468
148,185328.37142947933
608,152681.6857583992
2515,225121.12994373136
821,264680.0436521518
2500,303041.1767793895
745,94644.41970390466
741,145314.6954850488
1611,127347.89974086627
2532,116209.09008742485
1081,219317.64216266607
1692,357530.27669298125
2520,199392.200250412
276,145354.7826331245
1992,125522.20131761243
663,2923.7558342864504
418,148519.16357391083
1733,225973.55825157545
2359,162551.048177553
253,206016.15002789546
1518,176199.4701831051
2035,145930.80305009533
2919,81041.84283239511
1540,238254.94444087485
2120,131093.6119370974
1674,181542.4081517883
256,158068.19699284446
2361,87098.6131718409
978,64712.288115633186
2280,159167.16167006164
2095,246454.9071557956
1709,320671.02437811333
2801,256445.87264074164
1246,101105.61258782109
2373,132938.02948145603
1055,267147.3880003948
2017,124938.99076082709
1099,286375.51843490975
1344,83895.99338360352
835,187243.08549775102
1117,222132.005557377
2043,75741.11471751309
2085,121633.95405804936
410,182020.9590456969
2650,133108.5998575053
2867,184486.486819466
1668,113912.83200154512
1161,201360.67435084737
2122,181849.27098064974
2539,126942.75168395357
1047,157498.73152958334
1445,105264.39582265879
541,126839.14852719859
569,203431.12717851426
1276,133590.5041991569
918,151529.57775146503
326,153196.7303932869
1936,107286.08330911526
895,81835.60390707152
257,141485.43263691722
1241,185854.2149376435
1545,112886.39406381233
1189,170786.0457771978
270,147446.91694845178
2066,214657.79833859333
693,116103.5274373457
1259,158544.4051422252
2916,141352.68819433555
2321,273611.6173946784
1977,95771.04832397064
1895,149937.54727148882
1240,164554.28750435996
85,138601.9296109915
1823,113316.69940611382
825,267424.36254767317
110,221667.90271258994
697,125559.45129770937
2297,90465.55056641123
1231,135858.46365663072
1355,124703.0104189486
968,303091.02370006184
584,232009.94336416724
1315,108632.27644850907
1606,122566.53689573577
206,122056.07568733685
1685,303479.5708984748
2016,123635.682065023
869,231856.04673268122
2135,129699.49200150312
2346,179815.00284324016
2430,231846.2973963864
2198,83006.51036792912
2652,117860.39830984932
27,100244.08413259767
241,185323.1236734247
906,120297.57685195387
1506,93243.127218156
2098,340292.36810371943
1435,202171.85389162146
2213,144572.016503482
1274,161208.50527483353
743,7360.8363246415975
1737,213396.04441038577
2797,297684.53531935264
2185,86491.00969464751
58,204246.9570055058
830,205299.26377447613
808,166256.46275780082
680,163311.45443366503
1153,109509.53357714729
1291,142734.92251476704
1818,194674.27885179536
2161,221315.90389538405
1883,131330.46153021057
350,300537.26202986005
2473,150981.4727116971
295,195217.0314696905
293,204107.46111096523
859,105078.27302197332
288,35415.71666621382
1578,170989.01600112545
102,186661.36121097638
2831,204413.7074796533
1030,184492.91455051315
2551,130435.35697107634
1286,132511.78550661413
958,290712.2688038327
776,127506.12487341918
72,199507.61561995244
2263,265039.10897653515
1866,146327.06724770425
2876,49982.63848753588
2146,273408.2415831393
103,206749.00625033898
1500,167278.6722329465
492,196279.76088654425
167,138280.34256516036
2597,103733.90023129701
2685,97693.80716977047
1035,154920.21522775397
1220,34946.05510072701
2602,163509.38294070621
2159,246648.09293030214
695,182355.48853082128
1109,257471.75686561933
640,180790.5465439359
1652,147242.98340754013
2090,215198.6914245229
1188,200003.0685568793
2345,245444.67840194015
1059,362924.13686967373
2751,267318.44437647576
128,212051.9141051938
1523,190880.4248962294
2925,153850.40381359088
2145,288760.90960834327
1121,237860.87629469892
566,320536.44165730744
565,220308.7516014817
1331,136863.99912448798
2928,112453.17485700699
156,130752.40981651901
797,151260.12147181516
327,91234.36835389724
2859,151714.7557218898
1453,103703.47568320401
1762,322840.7352773539
1868,220056.61703228264
1760,203734.91708077898
1113,262556.413591968
1812,202563.1296323469
117,194678.31509537634
1142,204624.73443788534
2342,313441.66990873485
927,117782.62485468795
2478,216507.4421979814
655,51810.12795227941
2064,99656.45778121694
369,232335.22744253522
2239,117388.6026421435
2732,199440.37574571476
1653,171408.3242452609
959,237604.98653983104
2395,311625.14813903614
1412,96442.68547935609
271,250544.93512644072
1484,147446.91694845178
1497,129656.73743732122
552,212963.55642602767
2,109148.63972151431
1855,265594.6504376832
4,246764.22098196286
2292,148205.59227242006
134,128683.99099898676
646,99578.49603079061
42,294797.0566423527
532,223973.0593702529
713,82935.14453765925
2561,124456.99614950747
2360,112350.34725873626
1333,114875.14621185383
1407,209883.49651107087
2892,273255.8766721339
574,249338.1397034271
1227,176357.06953668187
2591,246535.4844364178
1476,216718.17747778154
1125,274835.27703416965
1446,119377.33359004732
408,129737.18498185079
1101,299841.03821152064
2251,182391.10815095354
373,206342.3658970812
2554,110091.90179284092
2382,269941.2279190278
1985,69732.39055117918
519,235169.62778922718
1093,218715.85375104204
864,274779.0510513332
2889,157455.7363938411
2308,174677.04389503028
986,165137.2058995521
1302,163296.85639898025
585,166985.04649794975
2708,141717.0042509128
147,128509.22212068841
1441,223061.75083363417
383,175317.67861319112
285,144358.46077181736
181,99756.30625591532
358,180955.1341249504
780,166762.26629694074
258,219087.8275174118
1865,241524.20417368703
692,123776.38208899542
2902,292204.6756278138
508,272724.61254917795
2638,147851.98671292386
36,177230.64811950654
611,166513.88285599079
2281,110696.40463380411
1678,147644.0590342147
1696,351109.61517078325
1557,68817.69323325483
2180,169344.22577941616
1726,230641.61995280173
951,139970.8507013152
267,256062.8572528857
2706,128793.3651811519
2221,205192.68504795653
1357,172631.97437866486
2901,289118.1279147536
347,224219.70263569767
2164,201975.59601045994
1586,305285.26881912944
360,172878.94821129774
1769,253069.99313784193
2617,202261.58223921072
1879,149144.45084270777
991,210669.74933745374
1535,115725.94135042618
1191,167333.0332683035
1579,244096.66950801422
1882,122475.89111118985
1510,115648.50961973879
2196,181585.28255252575
1845,186661.36121097638
2336,362840.28174078616
942,106012.0423223105
861,102962.63012295042
2555,95844.40767802426
1392,123397.61580664746
2099,267119.7381909712
1543,151943.61002629984
948,257592.4542103432
1239,142161.72688250744
22,190314.6713984207
2796,231158.57851899473
2747,166778.32761829987
92,306208.87395219866
210,159528.2936247281
1858,215127.7988206324
2228,201803.6295804641
447,225239.74490531476
827,228455.91055496165
1649,235462.31983079703
682,133575.963440993
2698,120266.28491294628
494,213965.19537564495
214,98583.50979775528
2441,274177.9914446195
2679,95879.16230432724
1336,103393.9618254319
465,218080.07913083083
1524,139936.78240420634
2543,116443.82603395625
631,121124.10824899387
2452,302107.78804999345
228,169097.92743502103
126,151624.02625122678
1092,211648.97156351164
1122,215212.83583843673
932,206406.84787948907
1980,58845.77988729114
2171,91119.20852973557
551,173520.26739833236
2768,177477.61512631422
2056,114266.06597073644
1159,346818.97552719957
2645,132885.2456170501
1174,206008.16069008538
2266,224505.04437831265
2462,354986.1529663893
1219,109705.79145830881
2922,198056.34116088354
118,144309.0773510012
474,195703.89704175352
2576,161417.9099801915
872,252355.88024593296
1077,231752.88829318213
1536,139229.09862050286
1150,113883.04487287544
2341,276716.63744366507
1931,118342.86447144614
2785,115590.18055723712
2538,108237.91885415453
597,244343.25919406058
464,223398.37441778753
233,200710.44435207674
2169,113492.65636649507
2123,181784.14289267373
1867,179675.89866561152
137,238874.13149561814
515,245736.16328433447
933,151943.61002629984
2784,181539.72803608526
972,171838.31557272153
599,161489.21601744497
2614,125755.65232884127
2582,119545.09089727385
1409,170673.6541617579
175,83989.63351912913
352,238655.47535716894
976,64712.288115633186
2134,231708.01625318418
984,91036.52299620758
2396,309094.8855917974
1673,155631.8243219977
404,145406.50868830562
607,147880.00595645478
814,147364.90097133408
868,234464.6866812614
2271,183585.87140902493
1633,237877.4225334226
337,225255.9638897701
2765,152323.82921262376
1746,253293.68476992392
368,293379.8276608229
2806,214227.5006420588
1662,210335.58681390982
1234,215218.35542949277
1373,127739.18498767854
1672,97989.6009838417
1939,106682.53405861312
