Id,SalePrice
2303,107972.75548861164
116,180087.7327122197
127,122110.6614525324
1371,138393.60806592146
1014,196879.06411689112
1507,71134.7306916361
702,176590.53409609373
750,180155.15111652657
261,151335.45767930988
1559,64701.87319993437
577,242643.69529040938
2812,215223.87288549915
2080,168141.83592608362
1368,120565.25269826758
2376,109690.2104000654
659,88864.2074737217
1235,125241.41142547491
332,75153.85142389685
1917,131701.29833446385
2094,254730.50952704146
1460,269670.15494116955
1471,204412.30463148595
1509,115756.61943254259
1922,121258.83371554897
433,404427.1024394819
460,265186.28098996344
1116,267482.94459161593
1137,173130.3003473772
53,196910.1487825017
2354,249827.3756866519
1475,222862.57869658677
1761,485001.97131025454
842,139498.98583002982
2739,189133.75064674893
2509,180397.11331617855
1007,215960.88327087974
2610,186188.71124923567
1952,79742.84056237398
2719,219566.3112812786
2921,88309.91595658148
1966,139324.71499583474
292,127045.3787523515
1204,217571.81503809395
1829,242251.27976941294
2419,199566.38113062002
391,175444.94020506856
798,129317.27634413005
481,200227.81203167862
193,206719.95837840182
555,129884.77732977178
899,48482.96148854436
2357,203677.52478615637
328,116638.52617146447
1356,111587.63791837532
1154,106755.6173748204
1730,180331.43381632585
2249,147576.1599743918
1119,260833.55897505232
2856,135731.21419400454
1394,130837.52084763115
2587,111487.06693837047
61,314172.75881939684
2661,222826.05377297022
2711,132617.7576970862
1147,190447.8839581518
757,128563.2664207865
2623,73075.73117188353
2378,173658.49687872583
1413,138420.55202984158
1722,237006.91853279562
1112,221143.3259312315
1623,195668.23367467604
1201,196324.92503984855
1513,100688.40457962616
957,268135.6645606654
1171,271837.3678695654
1145,211929.1513819932
2726,248072.7654832648
703,161536.14337616484
760,63673.5577540556
1964,121209.81006343488
2512,193863.52232149744
159,161731.97000661714
1281,184735.32197174465
468,180547.18161406473
290,132880.04660343146
665,101911.67959611607
1463,274035.6381232176
1792,246613.61718764203
923,142062.85339518904
500,273145.48662078416
1408,147391.91105990997
331,55163.41601181764
170,113765.51894434518
2192,75870.30193543248
2571,301817.22254510934
2314,174904.20339893282
2647,94621.08753899788
422,357515.70274638466
2457,313361.3764819475
1838,215193.84712657717
2805,254312.34967681556
1645,182961.90355474898
1711,293733.10005246475
2825,256130.89176826307
322,327573.7552689456
2103,274958.713929328
342,126658.79608285218
600,101519.78322594869
488,202534.79047884385
1725,301578.1404656026
2246,257599.7459183979
2847,160952.76453172788
806,258301.55215649353
530,236030.66790940252
963,194616.6060022132
2678,67514.10084673588
171,62354.76682107977
2401,357390.2833345543
805,228494.1928684028
2259,200861.42441799305
1748,179836.29245386145
1361,154820.29542235052
1677,140704.01827373996
1406,157721.6687432347
2322,231477.98260682973
688,185520.17094386544
143,144865.73680386785
804,210583.4927809951
1214,179547.76666171756
2828,150474.92518072296
1999,211731.88708366477
2467,205055.28379720345
2665,184654.23962785304
1538,313299.9975751635
398,101598.3900120015
2822,135950.70634280425
2157,149635.30634001456
1856,171500.97504585027
1269,93708.52149204887
2570,120490.12573409802
2320,254248.39067438687
1517,141124.60017414088
2304,110955.09860033321
1312,78168.85401648749
2012,147468.1035054283
506,223346.82301486435
2865,210772.1473612202
2367,121859.77667819813
554,123519.23939902498
238,129577.29731596285
1954,109517.8253687321
2488,152326.06884495425
2291,89946.96684074146
1969,77256.02886910166
2725,159368.7300713678
1482,149908.14815404126
2763,206326.22490999952
503,238024.26980978693
1584,242074.27561589947
1531,164088.4165767884
2210,195779.66663129535
459,303175.887956736
556,133977.40454017185
1347,170906.1660787242
1290,83521.46298523853
1388,105050.62599597452
1571,191239.64463704824
2754,209773.86787378194
765,136286.4335856731
2494,121433.6282253475
2870,188787.31654855318
7,232816.2440181676
1114,248311.82386100595
2418,289165.4446669748
291,133835.0653980981
18,314404.4788535413
39,321179.8455380027
1001,261441.10636242037
2442,247364.80041560414
616,114811.13540554477
2680,39391.3850408314
1414,115209.16415527428
289,144472.24395378458
40,266350.41436200053
860,125017.06958795886
409,151984.55232674524
673,132501.45303279033
2427,196372.32583305356
2036,203519.5706655581
2564,141233.0377447966
642,207051.17206811358
1008,189999.50493161334
1908,172263.09566901717
2519,217988.88027414004
1369,85287.50021842914
2855,180860.09060576372
712,83245.17423602194
1943,90540.10866408423
1958,142141.4705987312
107,176279.11133649014
2295,176295.8420231042
704,106649.99526774429
676,122432.87862684974
259,189338.9357643521
93,290862.33627276344
106,245178.90971975785
2315,194237.26702101028
1050,109007.76285956346
1095,200774.61253750103
2709,138668.4581917039
758,174394.99455893307
1496,164340.25304616895
2370,140431.17645971326
2458,262621.76162352937
2733,125940.48079204164
161,263970.2768550754
726,167902.64666952007
845,220261.7909944869
947,273680.5957492599
2232,112392.61106599367
2563,155380.2660466323
2299,143831.2889193945
211,106140.04398804088
605,205129.54730659258
1478,225267.28220771963
2247,257599.7459183979
2274,195603.2943996361
2869,184835.13018401875
967,231934.61064465065
2656,90499.17384289345
667,255201.69494095654
1042,121586.93486417143
2023,173569.88092793745
2447,351093.655738247
2055,128449.84601869795
2275,284390.20490194065
2204,165480.97102377354
1563,258908.9302382943
483,212110.26122526627
796,128825.79882036569
1526,154771.14709175378
2042,187486.81021261506
442,308356.80186148954
1693,300852.7294358312
1468,224163.1374306077
1430,192644.92228607426
2605,185425.1267681874
1529,187784.90833151725
335,135100.73818630306
1287,136201.57158980926
31,108026.2894483459
1785,261657.06835582096
82,172668.64392937953
2620,118332.17063478683
252,218039.2294136436
721,47547.79870672594
2165,193027.46753979672
2316,180236.5188882564
775,124565.71410316892
1558,87631.61781427637
17,221544.9862320132
1022,245807.74755825533
925,114883.6022573706
438,280515.4570945718
1270,146692.80768703762
1272,120880.08391868882
215,146933.8392299118
266,223539.1417705129
2402,252491.8442096957
1250,124410.36011154554
1984,107861.63343146641
1279,151234.13802551362
377,264264.0697827998
1252,119122.06217707985
2156,265301.2245616092
499,306188.2198355348
1374,118155.49007517216
2898,265274.42908364616
401,101871.23182602809
2721,176376.21208775672
2078,233191.56904236786
2589,121531.67552957556
1946,231845.1529683743
1334,120092.11052700446
2781,243679.5141206755
431,348320.68842560553
576,217466.77868190256
1474,214290.51859605417
2254,152795.4110322555
2155,294056.9540230165
885,77206.15091746498
643,142011.98058008193
1944,116871.31701231399
480,208252.81408288004
2845,83805.57972965692
2387,293527.27953752235
2407,216334.23803479783
2527,163970.16332247027
2514,169930.88427420694
629,188135.75540549192
80,218500.61089965585
1876,138761.45043008856
1546,126928.61059514806
2518,174339.1554258872
2347,161562.61253933713
783,160574.44907957618
1322,53641.67659729405
194,67420.06637921114
1770,280179.853147564
2143,122367.258233745
1229,209851.61903672304
511,279760.40386614006
46,216542.3348394999
1348,201486.88141371775
2465,203085.05690892576
387,243718.78787487024
873,218479.5287344671
1918,117564.81917686015
2764,243939.15910159284
2184,114143.64645219792
934,152212.1608227666
1920,122350.20097165555
2631,158160.76721148693
1768,478046.2369605886
2040,116189.51104119455
1749,226978.2016826414
834,235814.00700974185
1457,251724.01585979562
79,122518.84037269047
2302,107699.91367458494
1817,125501.50060028082
2755,251218.75567203586
359,176146.99573877233
2059,110254.9660186366
2092,245397.9136971553
2516,253131.46440047352
150,113994.50058240653
1656,157137.86227976042
83,100819.06150357355
2411,191518.04709380365
795,51845.419754553004
2312,243594.68779539235
2917,74840.91697745456
1624,198216.26917616662
2215,295716.25018013676
1211,151549.44187476928
1485,149908.14815404126
1024,174331.29474728182
570,182915.92727170791
2874,151483.84174997185
700,169420.95083253714
2756,228089.59571708448
2022,195143.73619259847
583,234880.2448449222
2392,311719.17450775194
2424,218676.51345332095
212,120457.08632342773
736,121911.30148017686
1610,175104.21669875504
890,105875.06074438803
467,178809.25431375217
578,250317.72217502596
1747,183524.08445077448
1149,177909.6810440498
2758,238232.9595389641
857,110848.24458522035
2219,267101.68338401534
733,121928.01668161782
2909,110827.9201286909
1798,269850.57980585576
235,101693.58039833885
2366,144616.1520645048
1027,138935.6591873645
1195,125362.67300782271
1303,1082.2931261056801
148,189811.21691042138
608,157988.49904164905
2515,188022.93520824402
821,273376.6877954049
2500,283477.08176968805
745,106659.04982862016
741,149444.39484798547
1611,132725.19223694585
2532,118092.92186722055
1081,235144.01869340683
1692,357442.3797468025
2520,200411.79829118832
276,103028.66057566868
1992,121503.19830228866
663,-3546.14789135498
418,148275.7728806145
1733,204019.18971195887
2359,164246.29024405882
253,204802.69851442392
1518,162855.77300938754
2035,142929.86891861027
2919,75153.85142389685
1540,222030.39337873377
2120,142325.45127452444
1674,192281.54778564663
256,157363.77966791065
2361,88442.32547931687
978,67773.79691644898
2280,154904.17234489147
2095,222578.137762615
1709,297148.124332677
2801,242096.82153558568
1246,99329.77888142306
2373,121586.93486417143
1055,269161.15844928473
2017,127157.58971328242
1099,269682.848734327
1344,66900.07609497546
835,191150.1755854002
1117,222043.9965626637
2043,76238.70056826598
2085,127854.20132382051
410,176475.51993730618
2650,133388.36317812593
2867,172906.06035343336
1668,116534.47776911326
1161,182980.53269033553
2122,178543.6917172434
2539,132313.5761348348
1047,162061.6961513632
1445,116565.92048353457
541,126867.82850234432
569,228550.6610434727
1276,134852.82473046053
918,143759.81454222102
326,172130.96887988644
1936,110233.67443020188
895,86500.990066709
257,134309.49204312067
1241,194632.4436672913
1545,120813.48409897275
1189,177118.45679875033
270,149908.14815404126
2066,192663.38364228525
693,108448.96411396039
1259,165363.64326202625
2916,142698.5423398969
2321,285029.6480485272
1977,109524.77613191982
1895,163239.612447393
1240,173836.49435182486
85,143361.35726609686
1823,118784.43089523434
825,278616.8174725581
110,226468.26619013504
697,104914.95264926204
2297,89776.0482847977
1231,144097.57091878075
1355,134005.31474332127
968,311723.2247849064
584,220795.62328280532
1315,101545.52335107152
1606,120855.97820726957
206,115671.98374076292
1685,308814.7452292085
2016,130313.52538859041
869,225204.06647863798
2135,124448.96333608031
2346,177509.72791370202
2430,236076.1229163768
2198,89256.28895434679
2652,126208.34372877586
27,103188.27682452975
241,183423.40165530238
906,119431.61867255636
1506,86097.19689607853
2098,328377.7543313644
1435,218567.85577960755
2213,103095.09072014829
1274,155825.63808409858
743,10.626671905745752
1737,214406.76439891825
2797,281071.1222977276
2185,53862.29134730005
58,181612.165283081
830,204867.44352374854
808,126555.68269799894
680,169228.87552413333
1153,110416.32961860567
1291,139144.03786536958
1818,150842.34623750357
2161,199020.01149169635
1883,136846.89253865776
350,326556.3234965997
2473,148865.41467744904
295,189828.5015105164
293,193796.9155177502
859,109211.19370106037
288,52939.99930013332
1578,140959.62121072225
102,179398.43389691692
2831,198521.37664432253
1030,194911.49626500928
2551,139854.6772666775
1286,130429.46357442765
958,292740.7707583124
776,123999.84160682862
72,204943.75795515382
2263,268189.5609527397
1866,156980.4433288899
2876,56467.51278179395
2146,273632.0588859264
103,192205.9281990145
1500,150474.92518072296
492,190627.0467529624
167,146562.86750410846
2597,101561.90264922613
2685,109779.33119236329
1035,158554.05596204277
1220,23039.411172474618
2602,157003.79048904136
2159,225118.13767852332
695,184980.6669996864
1109,246811.00362683332
640,184872.90748330613
1652,159066.43729519262
2090,203862.27570994454
1188,218873.5671143724
2345,233245.92118476296
1059,358761.39212343097
2751,253272.68643879273
128,208924.8319961934
1523,188763.17014882143
2925,150890.892715991
2145,305263.33787591744
1121,237122.27747312374
566,313330.04316808865
565,217738.48222955363
1331,149805.68489245756
2928,108721.30513259629
156,137064.70960244746
797,142994.7142322719
327,89128.44139866147
2859,148625.35753205093
1453,101791.72190926166
1762,323360.1208065441
1868,210662.2070410126
1760,192752.4574959774
1113,268181.7002741343
1812,197268.00523577956
117,176773.53699021984
1142,210518.2692767796
2342,322417.9946438385
927,126205.14824341482
2478,202088.51201913785
655,58585.49186719349
2064,111813.84098364261
369,230643.2193475525
2239,128319.00664615212
2732,218658.04240523034
1653,172619.8778207741
959,214634.6933023344
2395,306193.9031881223
1412,96873.65461045573
271,262101.4629199314
1484,149908.14815404126
1497,134819.5016005783
552,165091.19930560363
2,108516.6305806269
1855,283944.7969945668
4,271777.7584100332
2292,159945.39615342813
134,139984.16728532675
646,109959.87616640644
42,299084.596651215
532,232129.0577577299
713,86998.02098684874
2561,128632.42280297249
2360,128884.54273156729
1333,111340.2899047212
1407,203218.8683102046
2892,265034.83287268004
574,239139.55823585147
1227,170355.20811076334
2591,230085.648201545
1476,222067.6352903226
1125,256266.19192621403
1446,121262.97523318953
408,122949.54616210773
1101,282566.70077201247
2251,192164.44715861522
373,211564.57194981445
2554,114302.4248507747
2382,271522.40663226135
1985,72610.85595332074
519,232359.36083637492
1093,200417.37360313965
864,266653.62430158444
2889,155243.7746666323
2308,207157.08939248847
986,151070.30240687286
1302,162426.94331394648
585,164543.21048654558
2708,144663.3822131852
147,135872.09955675143
1441,226644.9202804159
383,171745.53249867784
285,152081.90828101605
181,119877.08351872745
358,172516.51010557462
780,165197.06181466545
258,212548.63407260855
1865,226598.45798019355
692,133608.10139167833
2902,302069.1242609068
508,279503.2834093239
2638,156748.32828238618
36,174204.1805067791
611,179919.54881455167
2281,116125.08916248148
1678,140704.01827373996
1696,375061.57682922215
1557,62683.77376227535
2180,154397.80468389916
1726,232943.8744563344
951,135383.83225964708
267,239350.59004285617
2706,133153.09168799175
2221,211176.9534111399
1357,183896.74001876474
2901,293389.7894795189
347,190658.5397572351
2164,199832.3710838434
1586,299173.64501046226
360,176780.60067380604
1769,237584.41474352253
2617,158319.570508854
1879,183343.02619020536
991,218859.33441044996
1535,126789.46367356787
1191,187674.24688744918
1579,221565.54228968732
1882,134463.01876963396
1510,117963.21759387711
2196,187199.29147072777
1845,179398.43389691692
2336,343816.872460157
942,101867.39789643127
861,100731.79736757604
2555,96289.80339718203
1392,150141.77747647965
2099,274958.713929328
1543,140454.9349884173
948,258226.65118973434
1239,149412.37288805516
22,186197.20847785368
2796,253933.31203557434
2747,184471.32400074194
92,291580.98048351635
210,167904.52240686864
1858,213906.75297372125
2228,200587.27881185722
447,229261.42933972634
827,237452.2625019733
1649,216184.8715083209
682,135837.5926537764
2698,128574.26752248593
494,181339.3234690543
214,104493.12308356096
2441,266245.5595964306
2679,100554.80891324393
1336,116778.6499974042
465,197079.05025414436
1524,131858.58594253787
2543,118547.47283737164
631,130505.45554923941
2452,301468.3795204384
228,163826.01213253662
126,169641.27802946733
1092,215699.64057679812
1122,217233.2298434131
932,207588.778930002
1980,66341.33083934279
2171,95557.51274266769
551,166874.06198340596
2768,187782.44722493016
2056,110223.95417111425
1159,343929.7585504948
2645,140901.98948544892
1174,190700.4877053561
2266,222239.87882369233
2462,360137.21207159385
1219,128372.16139841755
2922,219996.37708490028
118,153234.55996127473
474,196637.306968475
2576,172002.01295432984
872,276146.57997503376
1077,234533.76126886276
1536,143754.93944707536
1150,117354.86279167573
2341,289721.75788353116
1931,118875.40681927907
2785,117843.66208900977
2538,124091.30025816662
597,235821.593001678
464,206574.03616960696
233,215891.11468045227
2169,114206.53188104031
2123,163642.6765806611
1867,179568.03202686715
137,271238.3197906349
515,224831.62961571547
933,140454.9349884173
2784,183649.00659497734
972,179715.52533988527
599,184560.3512143743
2614,125887.43471240392
2582,131254.9874980281
1409,180430.33714559546
175,90261.5396249782
352,242135.92513588828
976,67773.79691644898
2134,211546.06726276246
984,96863.93435136811
2396,318485.3023198241
1673,146550.16818394267
404,143797.6266224248
607,159024.84154751862
814,151504.46794850647
868,214191.6662498715
2271,204519.7036671444
1633,240962.9901336939
337,219265.39212976175
2765,185162.64796428743
1746,243526.44206621055
368,310417.74920848536
2806,217731.74939983466
1662,203170.2440232425
1234,207413.31555249344
1373,129153.59181194834
1672,101871.23182602809
1939,109886.57995751302
