Id,SalePrice
2763,199578.88633900473
503,216144.40625136945
1584,212230.4337532086
1531,181861.62184885395
2210,202835.26414951618
459,277950.255354376
556,120405.00751821697
1347,179637.84387844583
1290,102553.95474017362
1388,94140.13338907188
1571,156712.37338210532
2754,189988.24095238672
765,122590.62911256516
2494,128285.42419120285
2870,209197.63588438462
7,218496.70222088182
1114,206908.58455173328
2418,273875.5952288247
291,138817.1900911682
18,254290.04112353368
39,314669.88761943515
1001,236285.9376569374
2442,255406.9732588199
616,125867.65042133164
2680,58023.57471471254
1414,132717.56385586198
289,161447.56768768272
40,236160.67513368
860,128436.09578677214
409,134004.16635046888
673,171826.84363244695
2427,171962.72982641967
2036,277036.0974981079
2564,143444.61912752496
642,148768.48391461422
1008,181720.73749096974
1908,183917.72045341984
2519,222972.46351141692
1369,112270.63750461262
2855,195028.98425451654
712,97794.27041695139
1943,117112.86816088684
1958,136914.54125854204
107,183692.5463742551
2295,163339.53834161145
704,117939.9559413385
676,110849.74505892009
259,185540.00997461626
93,265888.1382052035
106,236237.70569983986
2315,182291.10590532352
1050,101782.39730287294
1095,207753.78812721773
2709,119049.68844009691
758,180730.60139911686
1496,159760.07929627548
2370,146086.4588975423
2458,221658.22776332655
2733,115415.75580246071
161,271277.93575895147
726,183601.72737366438
845,191851.24796423383
947,257557.97567680932
2232,145626.88451781071
2563,170733.3229526644
2299,159649.2585165091
211,115354.32553041086
605,175673.81561611814
1478,224333.93021234247
2247,221247.60280639393
2274,181637.0033468157
2869,152746.55285096608
967,221414.89453635394
2656,65240.590608320985
667,259242.81757649733
1042,139313.02948507355
2023,185381.76748087732
2447,314970.7971613043
2055,126143.93705515383
2275,240975.06812380144
2204,181356.56489583224
1563,229195.58202243457
483,243395.02733233216
796,99520.44383735629
1526,169529.23718197725
2042,203589.69109763514
442,272235.2027989125
1693,280179.2415777936
1468,234969.13657475455
1430,190674.13490783193
2605,179001.32887252743
1529,218341.42991257686
335,152218.8438965305
1287,135093.1130516727
31,126012.17946832886
1785,228804.51944257767
82,172408.0003553344
2620,139581.20741919472
252,204629.94275547605
721,51895.15968037037
2165,143649.8866103198
2316,171836.31296758092
775,140602.6075789881
1558,126688.99886878225
17,224639.25657087908
1022,195908.00341906652
925,121862.85855087332
438,240333.2580939334
1270,159988.78707593543
1272,110562.18580815033
215,145931.72511086767
266,213014.96882430476
2402,240617.8231425946
1250,137154.22338686467
1984,115229.1445127443
1279,153573.43796798593
377,235542.90073264664
1252,119582.34930680456
2156,278002.3596195287
499,294129.7493138272
1374,125001.64949014763
2898,246869.1018016367
401,111803.2284716125
2721,147081.9489403121
2078,196525.2551763157
2589,123150.73847755545
1946,271039.4954835979
1334,142979.98993634395
2781,244611.08257204382
431,305466.41485354013
576,207611.78780265828
1474,211272.69479780766
2254,164356.40201064528
2155,277394.1576235926
885,88585.24320558782
643,144972.2840722651
1944,109818.36362662044
480,197024.46964276908
2845,99323.57450198737
2387,287652.23946586135
2407,179177.39042326593
2527,187569.89619969632
2514,182782.80439147516
629,166553.7474480762
80,226347.73269731883
1876,140886.4286527161
1546,133877.76505948376
2518,178702.9198921283
2347,148709.63819462946
783,148648.21764319792
1322,67213.62605407392
194,85381.17495072179
1770,263570.4412852274
2143,116989.4563970099
1229,209950.44637547963
511,272854.43254796026
46,188566.55551256318
1348,211271.58030223323
2465,193412.31042464846
387,230845.67980134534
873,184625.67444424934
1918,108070.05755691751
2764,256576.5396931367
2184,120074.82836432525
934,157995.25396438214
1920,128374.16233878557
2631,160486.84718468785
1768,462921.04138222494
2040,115573.87369083977
1749,232604.20441039425
834,216292.5332421441
1457,231803.2058910142
79,132871.1243708163
2302,107230.26930826734
1817,126581.34751545603
2755,244819.25372108218
359,163571.4147729573
2059,123728.94115973072
2092,244787.48807949002
2516,264473.686599489
150,104885.42494645229
1656,148041.235588881
83,115329.45740829094
2411,154993.8924496526
795,68286.55373015846
2312,237118.2094864723
2917,78146.79297837056
1624,204294.13456427876
2215,283067.4975543441
1211,143419.8070205709
1485,130006.45922763983
1024,146630.41337121796
570,196990.70916279513
2874,178073.29433372978
700,177611.15031495987
2756,213888.11079211964
2022,240298.6388096342
583,212257.53379747068
2392,293075.9890741936
2424,182957.74818247274
212,112586.35750237174
736,132533.352205369
1610,186613.3701292049
890,128706.76914397546
467,160644.91272266058
578,247118.52077391645
1747,162696.40956347852
1149,156560.49000718183
2758,223853.71660260874
857,104712.10463776844
2219,277255.3228116339
733,122534.12480403937
2909,124976.10036207704
1798,288039.83557520586
235,99783.96197094885
2366,155567.14315658333
1027,152196.28714452285
1195,124573.11299226148
1303,15700.265737714493
148,184136.72382397018
608,145334.70715743487
2515,210692.66185596195
821,252842.4026868167
2500,281306.9560100984
745,112269.68023575767
741,163090.96345587942
1611,146196.9127830825
2532,111209.23356071906
1081,200213.31517143594
1692,351766.3848698879
2520,223685.87991239002
276,98816.27876569302
1992,147551.0473183819
663,15170.930710653454
418,172278.97424653635
1733,182821.15744496873
2359,170344.7018195397
253,182147.77688428658
1518,180512.00111802365
2035,169223.68102376634
2919,77501.30472193295
1540,224400.3374829676
2120,137833.57850516017
1674,164995.87985376394
256,154682.70531240804
2361,92625.75997269398
978,68775.8031283975
2280,150503.47620922409
2095,221427.17573562876
1709,311039.0894569699
2801,238081.0118439425
1246,100175.2955635438
2373,132379.36697568116
1055,248494.47459874308
2017,127296.20634414654
1099,252592.26939694217
1344,82408.78963461448
835,185994.0001715793
1117,188902.9899829757
2043,87058.43831630939
2085,123120.6933157004
410,169064.85155259035
2650,155805.02492283174
2867,171656.61315866341
1668,114411.08311300757
1161,196311.55289581127
2122,163298.54189836088
2539,143706.7410233775
1047,158331.32412677514
1445,117170.68355182413
541,114658.88266512088
569,216753.86064202245
1276,149511.25258215872
918,159409.8312959466
326,165391.26724384783
1936,101576.6767092564
895,104453.50093100799
257,123174.83118237386
1241,168823.78582111976
1545,122734.15394140684
1189,154634.74789222024
270,139428.2044450052
2066,211955.12642761
693,140969.84051867438
1259,203930.51743923128
2916,124367.2624359047
2321,266704.45802909107
1977,116358.57097208663
1895,150459.02281431202
1240,144000.95607421134
85,134126.24010488053
1823,107149.00517535448
825,231136.2466020261
110,239547.03286547575
697,130823.06059591376
2297,93157.87214040654
1231,143463.87474240453
1355,147312.41298223936
968,305972.0110078424
584,238390.46981530119
1315,132172.5369094118
1606,153946.71700002055
206,124611.62752555058
1685,262153.36985154636
2016,150940.04272356705
869,215395.4899401085
2135,126257.87154903353
2346,185484.99562257674
2430,216267.63915005705
2198,102820.32952966014
2652,144993.6092442386
27,114181.30858746928
241,186331.5801780286
906,127657.25318109192
1506,101576.28425946401
2098,317960.6262492085
1435,195387.74455499186
2213,109895.3680329519
1274,166993.90056918794
743,12318.320442196651
1737,299355.93458776595
2797,252747.6663642589
2185,59268.27689439659
58,178746.1591799667
830,219384.75950997166
808,118351.63803635404
680,186306.11450096377
1153,151418.24571886944
1291,152847.89088051513
1818,147120.41492049236
2161,194855.73407689115
1883,123734.31998415274
350,291695.642579371
2473,123844.85387077689
295,182046.41143855595
293,190953.09214827797
859,139034.8805691545
288,61380.869624318904
1578,129831.54056062573
102,183823.00142972625
2831,170691.06192775152
1030,202867.81624881033
2551,127026.05061354814
1286,159797.63410433658
958,289191.57095687254
776,118611.69760367798
72,186550.34132427452
2263,220622.49304347928
1866,145272.56700798872
2876,75604.72721999986
2146,281263.78817252844
103,199362.66869590548
1500,141576.47165845224
492,183026.46838448147
167,136084.42578298468
2597,118114.84469369988
2685,105834.27491581911
1035,135646.63151297512
1220,41333.47275623113
2602,174116.45840192557
2159,215749.8039107304
695,188635.33339835214
1109,230015.1013756253
640,197172.01133167988
1652,146955.86554116601
2090,202583.60045301914
1188,183257.10999387168
2345,229082.78325824282
1059,361015.0967091501
2751,231199.90100789623
128,190672.30676573975
1523,183433.2622350418
2925,156525.5277740691
2145,282373.7194567814
1121,221142.82427165878
566,292172.02493634477
565,209336.35710960714
1331,143600.82682047453
2928,94745.64500752007
156,150889.8695450582
797,141105.79350743978
327,88065.27966522385
2859,168941.36770680064
1453,99775.60804988284
1762,305063.78986029397
1868,189724.93134081335
1760,209149.1722757541
1113,238196.36207289988
1812,200009.00810758315
117,208236.00212917372
1142,190249.10296757973
2342,286017.6051091609
927,116703.21798379041
2478,195386.6391957519
655,57374.62415089918
2064,101006.65160611743
369,172527.1235425583
2239,157155.98517586925
2732,229533.0763835078
1653,175494.06244915293
959,204164.59945766092
2395,271089.7058121946
1412,88378.30412481245
271,244135.33783870708
1484,120186.61209968154
1497,113116.17347148067
552,180833.7421036192
2,134949.93725138903
1855,229376.4909350155
4,216627.8011940043
2292,176503.3139220191
134,128157.50072229854
646,103922.10198237945
42,291978.59617488703
532,234822.92152691516
713,96655.38690717047
2561,142009.63039395618
2360,120407.4048787934
1333,122765.03503082998
1407,199875.4553573107
2892,255589.7651306158
574,223374.71751713462
1227,174297.86940252
2591,236363.05829209572
1476,217827.5188570498
1125,260267.21329920384
1446,118979.0476599035
408,119360.62336490865
1101,259842.47696117905
2251,165234.72112110822
373,224880.5602969738
2554,133987.15269336343
2382,266630.6178485186
1985,99018.90223748493
519,226541.0910614627
1093,180879.69354794512
864,264550.28893261356
2889,149458.13380633018
2308,198924.32201107533
986,137774.04193188547
1302,171749.9603973926
585,177710.1731324206
2708,137851.8891820944
147,151096.987443178
1441,203889.69148399163
383,165615.21602252126
285,155433.7173310244
181,149970.07485125214
358,171788.40854538084
780,166992.48752893554
258,220889.4869481561
1865,220525.14923998917
692,146012.95384479084
2902,258816.1527983963
508,291299.50314765953
2638,145077.20627636818
36,179928.23769282512
611,191641.0575803381
2281,118817.16568477248
1678,161166.25881652933
1696,376518.2612995891
1557,85737.7093204942
2180,141366.65924766986
1726,200587.06678737863
951,142543.7614837021
267,270220.12142567424
2706,110757.26186412352
2221,174607.28698046005
1357,194345.26706761678
2901,269322.38684531563
347,182753.54927485518
2164,171113.31554466565
1586,260841.73882476275
360,147873.62956846802
1769,238020.7171661064
2617,165876.35194218214
1879,155337.090547806
991,204740.3513355335
1535,125712.25352338108
1191,169219.28839351406
1579,211491.93128876295
1882,151194.49196144557
1510,148203.69611131347
2196,204640.48661309655
1845,184911.39703057363
2336,310078.71985432325
942,121097.76479293848
861,101963.5843212606
2555,108050.73753567997
1392,132073.07806318905
2099,324068.67881518666
1543,141279.1664162032
948,234514.14523923135
1239,138705.738597785
22,178415.74140597926
2796,236831.60933192476
2747,174231.53380772754
92,302388.1790682263
210,140714.57462702077
1858,205718.32847481337
2228,180949.6749661058
447,190411.52643064747
827,238093.65976723313
1649,207237.78376784216
682,167965.4049954746
2698,132665.17779210483
494,179050.0264876478
214,114545.25614595693
2441,232812.27037116798
2679,118534.84743938837
1336,118628.54921758518
465,176756.65429358667
1524,168269.273057992
2543,136215.68331148053
631,122539.84005360154
2452,287140.5276379828
228,173760.35388770848
126,170605.0176991647
1092,181227.9936687668
1122,191311.3051191041
932,179318.32160872698
1980,80933.72357642846
2171,118219.26774555715
551,164844.2653043833
2768,160221.12816864293
2056,109998.19598104281
1159,311089.54933231766
2645,172315.5420077127
1174,190801.91449040684
2266,223578.22907831322
2462,317168.52109281596
1219,116752.8044749276
2922,205638.38507380366
118,142706.3771634028
474,177573.2529223626
2576,148922.45502256
872,257189.81531754666
1077,233195.95957501052
1536,133872.9542993518
1150,136501.84188904078
2341,234072.0912959887
1931,139563.83777821963
2785,129695.99901948462
2538,145910.5624943249
597,229083.07639163896
464,208765.91978961934
233,242263.17100279557
2169,118889.80738559717
2123,173200.1115455793
1867,192283.16044565936
137,246430.84059562063
515,227865.6247172407
933,148870.4862448278
2784,191999.9871377191
972,150563.06614057737
599,183241.13124244064
2614,152839.09909833857
2582,124363.33156085885
1409,174594.1183179979
175,101955.06540514549
352,237712.86528348376
976,83603.22145878221
2134,215330.76240453863
984,85510.44545747372
2396,305824.36578410264
1673,155757.88802991863
404,149006.91190820452
607,169676.51551811743
814,144065.5373498801
868,233292.98545551958
2271,207057.8606630633
1633,248752.04389623326
337,195874.46637712623
2765,148697.40024168158
1746,200222.15457705513
368,289340.3809027067
2806,191001.2286376231
1662,184923.8029771603
1234,199528.11387395876
1373,124817.98886912776
1672,99174.97737345891
1939,116351.10202003445
